protein	035_Austin_F0hPC1_a_Slot1-86_1_2725	035_Austin_F0hPC2_a_Slot1-03_1_2726	035_Austin_F0hPC3_a_Slot1-15_1_2727	035_Austin_F0hPP1_a_Slot1-50_1_2722	035_Austin_F0hPP2_a_Slot1-62_1_2723	035_Austin_F0hPP3_a_Slot1-74_1_2724	035_Austin_F24hPC1_a_Slot1-63_1_2731	035_Austin_F24hPC2_a_Slot1-75_1_2732	035_Austin_F24hPC3_a_Slot1-87_1_2733	035_Austin_F24hPP3_a_Slot1-27_1_2728	035_Austin_F24hPP4_a_Slot1-39_1_2729	035_Austin_F24hPP5_a_Slot1-51_1_2730	035_Austin_M0hPC1_a_Slot1-37_1_2711	035_Austin_M0hPC1_b_Slot1-37_1_2752	035_Austin_M0hPC3_a_Slot1-49_1_2712	035_Austin_M0hPC3_b_Slot1-49_1_2753	035_Austin_M0hPC4_a_Slot1-61_1_2713	035_Austin_M0hPC4_b_Slot1-61_1_2754	035_Austin_M0hPP1_a_Slot1-01_1_2708	035_Austin_M0hPP1_b_Slot1-01_1_2749	035_Austin_M0hPP2_a_Slot1-13_1_2709	035_Austin_M0hPP2_b_Slot1-13_1_2750	035_Austin_M0hPP3_a_Slot1-25_1_2710	035_Austin_M0hPP3_b_Slot1-25_1_2751	035_Austin_M24hPC3_a_Slot1-14_1_2718	035_Austin_M24hPC4_a_Slot1-26_1_2719	035_Austin_M24hPC5_a_Slot1-38_1_2721	035_Austin_M24hPP1_a_Slot1-73_1_2715	035_Austin_M24hPP3_a_Slot1-85_1_2716	035_Austin_M24hPP5_a_Slot1-02_1_2717
Q9CR60	4782.545664513453	7554.0956550019755	7124.666897856962	7718.471387870787	9787.667163348098	5981.700351876239	6669.297023394451	7321.223165450867	4923.9382574444335	9571.217813002615	5612.07124853771	5302.462683263312	11039.491245177776	14227.927202212615	6757.1605598733495	6948.458741552942	8239.874781415134	6263.980131787317	5572.746690964635	5473.765254016392	9489.96166063064	9593.91758271905	7188.467094335849	8403.708398095614	11403.669277841454	4952.868799161073	5567.394654727629	9053.293625769607	9585.09851402396	7866.639438872113
Q9CR61	400836.8809305765	174697.5675954571	254336.74605905506	299792.4453184728	248010.45906683346	189868.66496600816	195604.31134566746	180431.98208589468	162142.99925099502	254916.80604053303	265455.72202575434	168358.00018072766	297271.21756567905	323055.26454930624	603490.2087532845	423778.20759575313	369948.1044893552	303229.5956894783	221426.2260769054	196918.22781846515	311610.2684223472	366372.38983571425	319085.5185510055	282866.31310458615	324699.9517368798	452757.5795046565	365722.6896317199	324897.64349737077	276719.92861804954	322235.2876292559
Q9CR62	1316970.5338663275	1327710.4542690613	1557487.6362831385	1376085.7895425174	1798287.425002665	1545074.0115693237	1307023.389811604	1392646.8430663089	1487426.5438243703	1668575.8304345687	1797688.2181973178	1810474.6976881826	1640680.8948947918	1646731.7026341106	1554708.0646424443	1265825.377818552	1094316.7141632882	1245104.5004922582	1526977.4171230106	1504069.9949806556	1636724.0948545327	1671628.1067228145	1827109.786644492	1745241.9800538423	1253087.0605596253	1264386.2012031572	1741383.0570708516	1804564.907313897	1973934.32094189	1670727.9169328057
Q9CR63	10684.594786704987	10552.459023389154	11912.942718126782	6805.379863185007	11835.963532611595	0.0	0.0	15644.474428159698	13133.414807111998	12773.425286367888	14375.742963473323	0.0	20629.09201787739	8428.549742666162	18109.125722358385	13753.414175989214	22047.183376542223	19524.692096881216	11751.321152416687	11721.21406077267	18369.50715949025	25273.375637989382	11277.769029806548	15754.504878843165	10269.906932630507	16637.369796594547	20325.89094907802	6356.6876282560415	9270.6235254953	7010.769581892666
Q9CR64	47733.43771347806	44408.332025813106	71031.07353360571	42866.50104549072	45558.96416511105	31005.79775942017	48645.40014742468	49693.933828293986	35359.17345117464	30783.249590614316	43366.16887293506	57025.22958089983	116784.08322256523	166494.36115984354	37524.27088540708	50603.6786425937	23439.513133546523	27066.85323037913	60266.00000000002	52501.785360671456	65052.12327797987	72918.2779737576	63810.09750646232	85245.57611778787	97603.55602810405	59312.34969151468	56350.35779250218	51968.97253171294	56570.94579119689	34646.49859467127
Q9CR67	318958.3537344701	177059.48322264056	267115.90508046123	128055.35948379658	215782.0464061143	124193.35283716349	265692.46927571046	276164.4827208348	213568.00878500708	88813.23329045837	118972.26271605186	132047.3918374935	622886.1883379675	475819.1668329687	313237.92507508275	299411.6274958057	248716.0829547295	242429.28425943767	179254.38675573352	189166.57383741226	342279.69080922066	154535.1969309504	316320.5397109796	240213.7417597842	354670.5801948815	346978.15379114734	399489.4292169232	237216.75073244656	311349.0193359741	180335.14997636163
Q9CR68	3826257.314193633	2775017.4199811523	2218607.825023161	3693317.331714674	3746308.594497624	5032467.310606252	2809602.3879079707	2534355.9716416714	2956141.1178558613	4740107.856244539	3818810.8784610573	4437033.532008023	3173354.5475299903	2848571.7354598087	2307606.0405534673	2561486.3741593435	2400272.825223883	1812748.3681487746	3281946.1176885753	3022978.313921357	2885764.953442903	2972899.9537532846	3224131.777512829	2684477.4168826104	2492343.327309476	1833828.1735351055	2744852.6581555265	3564730.0803359146	3663019.119858528	3842947.6362590995
Q9CR76	0.0	0.0	5029.848995058671	0.0	0.0	0.0	7460.677713105517	4976.18389947058	0.0	0.0	0.0	3351.525427862843	0.0	20908.30177811765	0.0	10108.09538457043	0.0	8045.524856124304	0.0	8536.469390205044	0.0	16121.120950425231	3243.172246730303	9887.931613370749	0.0	0.0	0.0	0.0	0.0	0.0
Q9CR86	115490.6434516192	80994.56475061434	89173.87991769853	116371.78243215715	121263.3777132592	129333.03735371935	80345.32087647196	61501.94458053256	75821.09716090122	111280.16012315558	99602.91268397273	119896.7724710004	52311.15948980708	52790.266270290726	118176.56983345051	99580.3217620664	118738.83098026275	139130.5278884804	143347.15220871515	120970.32359574392	111120.41275425197	79827.65978388532	100941.77652816483	79859.4479811474	82476.23042452084	79604.93441975777	70628.97778552139	106464.6049462547	89099.65225401771	113739.2403710888
Q9CR88	30134.168648978546	39031.41132308797	29110.197422547037	23992.379232113148	30352.28310607581	35181.31753121845	40325.01916918947	40443.47964386851	26141.823358446974	38928.71889653003	37333.75963152824	37719.05799145973	35562.04763651357	36849.774647246755	47250.84328706257	45865.891280130985	46613.79675451658	45918.039107806864	27300.91048435377	27295.265619333368	44577.38168878528	47036.22479072198	40786.22612085056	33572.69444541449	28990.33685468782	36718.21357995037	31951.858089759713	25031.079872285372	34324.51530696542	28034.139844078847
Q9CR89	8573.484429471435	16074.67077541653	25338.661141374003	16999.955064021047	18296.00924900883	14679.859349817698	18679.95816278089	14774.413101554375	17473.320286434006	15014.882888945807	17748.254255976633	17863.643755193756	20289.15848202573	25374.34054625392	16897.7856713896	19547.68518156683	22981.82890082178	17935.173560501375	16589.183238320737	17310.337003712655	14568.058163561987	20293.633010395886	15025.528668082707	21298.59651330458	14453.583002570462	8804.624323313794	14866.72726967156	17824.977065802348	15012.095788645607	17685.34324443628
Q9CR95	39406.28127940073	36363.65405016595	47377.83845594989	52157.18354905746	33549.087913461524	42226.433394425185	54478.0277697321	54778.96233696341	49697.23765852025	49991.3149072203	42093.292690621325	44302.205226654994	37368.7053841005	40572.68050312374	41783.218298994056	49971.5004444378	39561.90074365033	53569.04968895988	31626.471358926083	52740.79520142239	36968.68612712714	33408.38714638121	35291.12002265081	36332.75157256638	39700.732984005794	28612.530527823474	42284.229371657224	37247.4932507006	34054.34548229121	40758.122401634726
Q9CR96	11076.478839419437	9864.326739134533	12377.561567910325	0.0	8749.207484466311	10099.799731112915	12376.822959209523	10375.702083714026	0.0	8198.604503565448	10956.372493645584	10716.164856834605	12223.302531491678	12704.700619396843	9899.531305926243	10276.460725092657	6732.285370805684	8428.00235069024	0.0	7225.240666100081	8746.812398633982	7286.4989023543785	9729.7876525605	9405.426308892575	7090.757690317927	9008.547903826495	10949.717843553537	0.0	12833.203647145076	9065.067190584248
Q9CR98	118379.353782595	117545.68884024018	114793.85215066068	77390.48388489768	106625.4984590494	81207.60049575205	141434.02016041277	173541.27278215575	129244.23560372092	101822.44138467315	128772.80861126143	102094.50833187056	180073.36226617364	142690.7730243459	253064.13602484638	213507.26531380598	212229.21648744258	283599.8889243277	114923.81703779894	121884.91184986963	150656.19040107934	186659.0313960055	108016.93235074797	128307.4033397077	110472.32764392269	147633.06847316734	132895.782842602	115838.77049330344	136144.1994562556	101437.6766469631
Q9CRA4	150578.42389926274	163665.55069401188	232842.33807545292	100789.28476280854	147269.48691272063	145156.27398883295	119915.01665889268	219085.3476592692	110768.77608680833	100593.23419389552	100454.82027601967	61965.574423426	274449.10531093495	254655.34646201122	160155.02961362305	118691.66579394642	91236.48488456513	64289.54744280514	93707.85245594464	77074.06541356636	106049.16173297937	104486.6163120402	118586.47426520578	120450.60381248446	194393.4813725757	184596.0356125939	177191.87325866782	117644.86738166751	115801.46804117702	66434.57305785532
Q9CRA5	25457.30057284386	29094.14795616839	31503.266857628314	33058.67434686833	42466.19053085067	27976.35914497698	27850.56368442405	28597.640778862155	27248.919009988123	46630.29645160211	35480.53814746054	35898.08335735235	55927.78855293542	45339.13062917106	48427.93425344475	43905.86224264958	72518.73106492384	65176.519458831266	37661.84671344728	51820.02919719932	47435.35660460486	46283.88267968346	56435.04219379541	47397.65858731705	43778.529306622935	53066.16467634775	51353.269403355924	42430.424710343475	47099.80530278699	36368.539344571655
Q9CRA7	17585.218251580965	15557.523660985222	17901.421685393594	0.0	22758.494754687596	16915.828226846814	16724.904151991414	20406.169938885545	21517.025083997665	22375.238461275523	21123.649896209066	16641.899537525747	21644.242989797884	24575.376873844358	14856.006270150105	20414.55454857849	22360.89631373744	25910.501627636953	18538.262775035324	15209.618409734523	21750.54220729625	25642.835064193325	19695.623407818577	23719.42994569437	20515.001804463158	18337.585686092098	26662.836143709756	17116.71307559952	23617.83012396813	17791.453156835956
Q9CRA8	31134.469053265577	36332.71648834217	32477.42222532643	32320.314982521806	27654.458263334855	26929.22355578403	30206.507383169985	35539.024627128005	43232.28884217936	26906.32692613691	34539.08754756369	29718.23677148293	36587.794290636404	30808.995266144255	41973.8002532899	40422.22982813435	36573.7945851383	43643.556698360524	30100.795589682348	32882.946702953195	31547.62477645246	33287.24131668685	37592.04376465562	28629.202174492657	27411.743203475184	30711.809111003597	33457.13452687711	26117.151580445003	27883.836533137906	27828.40957454773
Q9CRB2	135058.59498793897	128632.39729264528	133799.71082594927	76777.52213905139	123775.22465012103	112644.67194359255	106811.32661493118	126492.561191592	125630.42053310103	121507.78973300592	144550.87379546298	156118.11121222834	150579.55289659408	147171.65512039012	116077.88875421892	107220.68792641509	63641.08391005438	62276.946717687475	90768.36632649034	95874.73075755405	122241.21634673064	111279.42729999106	110284.3705347322	117248.9022660263	160019.80437896415	177395.24698313783	128393.80883960269	141237.71538556504	97320.67145066896	163054.86706070788
Q9CRB3	826807.419920819	754129.3491360142	826591.2011882388	768972.4109823286	822552.0657033868	655478.5274821579	785887.536026231	918532.7121554831	732908.0332149252	775809.5504421961	787117.5538985782	575445.5314050552	1122671.273851803	959292.2875901159	1213112.8429331323	992467.2875313172	946467.8823307328	1141050.5278127978	1151560.1534856253	1164219.3061766417	1303769.735084706	1277069.9873048645	1124157.1494305942	1055454.4556062645	1204614.6230285638	1436804.8939652385	951978.5915112899	972867.1542469311	1221655.41521005	753118.8596686498
Q9CRB8	112181.34045143022	106403.06153323616	118428.00155541567	76829.17870215133	101806.71837577423	125724.1129009901	99894.5277065817	112309.17234897107	110483.07325159851	105110.65524276014	104809.01706091852	111628.7114194775	135805.46251191804	145824.03270526376	86609.19419462881	92651.41226063536	93395.3742192467	89551.95949132269	92334.76946848813	113582.03676032099	137805.25396172362	157637.58041820477	87849.66298287496	114984.3782269429	127996.29931245506	120206.55701048372	130190.87313713992	81380.6132326038	89558.6197539963	74426.35653112236
Q9CRB9	1152776.476147312	1236769.4732548806	1126199.6853667786	971713.5328865785	1280265.1595269432	1180536.0054516383	1209173.1186622723	1273930.1895492675	885266.2688186065	1600208.3508438182	1366529.3789021645	1158599.9536169628	1445323.2183661025	1450527.2514242516	1854916.533808503	1593390.8702211466	1895889.4138366631	1572623.896571134	1123558.9064131605	1075152.9906713625	1725968.6331736965	1532925.00557797	1592895.5632646694	1484835.3182492922	1382337.9152930472	1583325.8420066496	1535749.3637720183	1055478.2415783922	1294835.7165679876	1312165.6838548244
Q9CRC0	155249.17511276127	337680.97302224307	407895.9738348121	210325.5812019649	599275.2084474004	170455.7670375019	232689.27462966787	243556.13269835996	345523.67043629487	145905.9546152127	107738.6621984662	161443.76970764788	261245.23345559428	336137.1994473794	221805.308637871	157136.4849807471	132558.8805685691	118403.96123324768	144815.13608508962	82121.87747457862	148653.43776178654	93931.10277709918	243691.3478945519	212887.16508112315	364283.1000542227	329133.61624188925	108040.87126822729	295724.8380045369	310869.9881841279	190904.44893599206
Q9CRC3	27558.151886379128	21358.471330191263	19015.943801974012	27668.93813316062	23147.721557105404	22174.19984346861	18442.41464705345	19700.991139865902	22738.529509098298	18614.178500057144	30134.93748229307	18456.58510130557	18331.293637389455	21882.183085067536	42823.52947386567	47199.2267780849	50868.92873805085	34799.724024448595	24636.21664305135	22389.75161776639	25425.52381077849	31966.37099847493	23437.629452406913	23962.870426722944	21690.57601845687	27000.47401739079	19406.54237215005	17968.520402456143	27819.83457775175	26001.18539028671
Q9CRC8	22868.23726276844	25413.62883543867	35122.32901260668	22230.97406376538	35329.00694608261	12656.88428723884	36945.56415459847	38575.57389021689	27745.929866949235	31865.21850191289	30317.282177997557	20884.147105431548	27694.830838742237	29704.67622660628	44193.04042105082	55837.37945551779	50303.119685595106	56058.83826150734	33176.1159890043	31766.708659063966	34969.797949646054	38953.7062531684	36065.86272278033	37593.022771807984	27319.493249359835	33149.02967925737	31354.193895565728	23307.051841659308	28503.410768862683	30966.688711658582
Q9CRD0	245947.03457763532	238651.71768229204	339472.70803303417	224574.33351945633	262764.287506269	246225.37595235664	235292.04840857856	255924.8573505644	196277.50649346324	296732.05466770014	250946.80814313976	244945.70770320334	459152.2013619129	425563.4166530597	566044.3194863201	568249.4301859207	523329.6316407956	432908.83641459694	260606.8238978646	236871.9362095695	344529.2140751751	379713.7613584823	323749.0203720501	319372.6683535269	313741.9359016565	330072.11343770544	324247.137909308	257283.06881590272	345882.90405424277	286741.5604726756
Q9CRD2	131182.75894161526	165812.28850139922	193718.5668165827	138890.43079401946	142526.16734810037	127161.556504479	149395.79184582885	155031.2233410925	108947.64322463417	168199.78085090866	140443.91169308065	129320.75727022266	256586.48646802545	258414.16587618837	307198.89505364787	227829.65531014462	362081.77487454144	233078.0592383196	136164.1546538439	114837.10291638772	205409.9706318029	189220.70178707447	183508.7336041105	172373.59051093616	201461.26623171003	239058.16475056316	221290.5065635015	160771.09099183563	135930.9801182406	167269.51878304468
Q9CRT8	27098.127336295245	30172.86398841797	57392.90309520382	29893.006431996084	44379.34747662423	36593.18006941312	40069.25921120753	49570.43209390212	45560.274504626235	38217.879049987576	49699.58378872332	41750.497108222386	42552.28982973407	42909.38738136727	44926.7477695888	44552.69098749539	48400.492991299565	57440.37821120545	40094.84898152644	48831.612614456324	47894.92654930207	59139.334735880046	45190.28519852416	46886.5993108226	46550.929526403	49818.16756699443	37822.81998134429	41631.20053374625	36863.535364190946	54191.7513891927
Q9CS00	13930.704169480789	11286.25192225719	13866.734955178943	6442.832087491996	9885.243411182539	11011.576985694475	13084.811871429438	11490.699430705394	9311.579962052343	10519.125435029964	10579.964205838754	14517.76102574094	12414.07627722128	9916.252078816953	12700.181122095291	11236.845745231849	9459.555513595578	11133.564261275249	11638.878334088935	9601.776618459626	9171.459552908835	11148.071210364358	8800.348888192391	11248.036846506116	13735.101780429182	10265.293742187898	8240.263476869184	13789.819123035122	11929.424895138538	12682.638764350066
Q9CS42	15244.94722387292	21714.59049044403	36001.06577235568	19879.951020134282	27506.409661703186	21776.21225638468	34263.96530850036	30699.89329815877	27622.30143918236	27244.732454719604	34832.18620068768	28506.209058700206	12332.439609833806	12324.343798668315	19456.895375805132	12390.177613435493	13446.610054072411	11261.805830593965	28151.283675349707	28857.94323417225	24106.641259947355	25984.934936725473	20239.738409323967	23320.891209525045	18930.706029347813	19860.258956379686	15202.171316699074	21728.894393879233	21072.953544184962	11875.487619227142
Q9CS74	0.0	3357.267927735064	5886.356706147227	2611.707289745802	2681.5481601000183	2226.0133397810473	3674.5599812517958	0.0	2573.348539822786	3734.7054498244675	3599.086999592551	1823.1609781476154	4097.821637574127	0.0	4436.472761067939	0.0	0.0	0.0	2615.986153022248	3996.9920236742146	3323.6828294646243	0.0	0.0	0.0	0.0	0.0	1374.9290689940408	3353.7479421247613	3157.8901490060775	3019.5204683382312
Q9CSH3	39290.25785707442	34785.972005217525	41469.01857059257	41537.20836435538	37175.32203990934	30927.70482755627	38681.7356905242	38466.20680104417	37765.865308908156	29822.925564459467	38736.89159989803	42590.86476299559	24364.510855439334	40798.62854122504	50260.069542544676	41563.209058829365	45829.6976088042	50412.7851967036	43872.7950792446	41338.791505718844	31891.649652730048	32097.74707119756	34989.16993671241	35646.882543224725	31295.95725386102	38295.12489910931	36932.04814934234	47644.24809046847	35904.60699822245	41161.49780007522
Q9CSN1	248167.27646596346	205606.78855752992	176106.8355783358	191977.221305793	184984.70018073297	195786.12798894182	177461.7655946987	197868.8018915262	216891.32287153398	231564.80289620685	203203.3108346742	218301.56178818527	179033.97632790895	166297.54290160284	258547.08775587185	232529.0543951801	237173.02600816652	237044.46933024033	179163.7738945099	190337.54210872808	161054.16661971182	193144.38859234535	179200.91873438348	190717.56071398983	161288.25134454996	166278.78797136308	162501.81258844674	203021.2707368098	208901.52741035112	227689.52153525664
Q9CSU0	48906.74733898466	49035.49465217155	33330.889340299414	28737.283063825347	42532.98248219586	25210.57686173326	41908.892518857734	40695.27158942051	29760.0755318931	50069.8175639031	45548.77636514359	35150.40043608636	66668.82592846351	55304.756379548344	116602.66020438909	96902.41640553111	111903.01471043938	115119.24708554884	43780.29293977093	50717.98940066422	74906.1155917038	79077.0538582896	61049.618485667306	64263.3260687086	46515.93776646905	79325.71606321775	73621.10839429697	41958.322630606846	59659.2473597813	46638.111078724985
Q9CT10	86241.09808047109	65341.32928753495	74097.64230123174	89312.22409860685	68207.22558624779	76780.85566351608	94874.68515387311	86994.34081496	93575.44617977677	73298.60654255711	85593.97387652693	86728.7515566636	45656.20094277947	41452.745388517695	77599.97367371079	97195.83726274739	116505.44878337796	118284.37024811808	85963.00655285227	80026.1070667521	75552.75313260774	79769.19485270522	62952.37037116495	62301.28095059998	64650.31639686484	71273.82100615345	80607.32861347661	62351.71346197895	51412.334470382266	62401.10959302266
Q9CU62	558126.3060081039	543317.2418606132	560324.2708335005	420416.512640161	484847.39016386674	485338.37910907855	592164.3105668591	492885.8883260336	530352.6558659897	580749.447603056	524715.4585132394	581757.070568465	410412.0676879777	451998.4809022517	436258.2367810427	384524.5194831245	406626.06644005823	474436.4800697573	402057.60077916214	432824.4439466225	414855.4326849533	442250.4693268593	394962.14705217537	450452.5178733352	413535.5457687456	396657.1468375888	452908.8602011559	467159.9314488724	443925.15754598286	460145.95172869426
Q9CV28	0.0	0.0	0.0	3496.9157947662675	4095.3472692456526	0.0	4191.771033576724	3582.559252003363	2964.9468091018925	0.0	4834.69657117571	4569.52389161293	5102.512891010403	4380.0401060192835	5989.848774311858	5580.13580979616	8433.714319940076	8157.502594739449	8685.71655407268	8091.744987352138	6944.500000440071	6751.952478242196	5371.538268670815	7060.7360225433185	4329.075694762803	0.0	0.0	5923.684892325332	5923.229917363291	6896.574248604428
Q9CVB6	341349.64603152854	416930.2161508259	508796.0760342132	378465.70363587054	397083.36872588936	352222.020892733	534917.0342113443	493526.0418377296	480255.1790334536	325690.2458463313	471946.74397695163	380098.0035523049	415427.6722279256	370785.7154723396	435715.4742093404	310293.1972766766	496879.5343703154	447361.747845525	450105.1996640338	501526.6041385662	404041.5920914261	481863.6724203583	429751.43332440214	443373.4135677653	458668.99289620057	425105.554150127	450410.6731224539	441877.4865564963	405479.8725921985	335174.22255589685
Q9CVD2	0.0	1704.2888297303552	2304.854019245014	0.0	0.0	0.0	3990.319860525602	3977.9794043039333	2432.0318650041686	0.0	0.0	0.0	5184.17472956074	0.0	6577.828673614653	6520.696057856967	9424.848704189328	5851.591822732131	4275.676878936469	3807.309053978315	6560.660810144128	2398.071598308718	4473.369786340825	3946.4246500132995	9359.072184939727	7550.124973956918	3206.347750902706	0.0	0.0	3139.407692323375
Q9CW03	256498.8461750655	248968.60165063097	275157.9290661768	200243.84196792234	222118.7199885746	224580.12909756158	218719.89607858902	219885.95169251552	252814.2100767259	220717.58517823654	233772.8324957102	230349.92933244735	196991.7007281911	197248.6128223144	194033.20903832887	176567.3304312442	169463.61928228004	189449.1954956628	206081.6760191542	181988.05653494812	183946.30393758157	178415.18730425468	174657.31400020706	166169.92935860032	216337.20442583336	180776.4011213748	219732.88685189513	204774.04181783568	200749.93851969592	237735.36433214106
Q9CW42	4713646.862009942	4454574.964297616	4291555.951569025	5758341.25112936	4416548.604917686	5754199.315262954	3628397.589524237	3670441.2514877724	4297561.514290419	3985250.717236543	3994408.2243732163	4301933.351477013	4265923.995598869	4233739.588429639	3037913.308221493	2975776.6844252474	2254478.3392114923	1904835.5843677763	3991739.348246335	3650986.948996121	2960886.529075976	2961227.3039956666	3767651.458771522	3511828.2425522525	4679216.60144463	4277135.706842323	4187384.874837132	4694517.387884618	5362019.863578048	4715514.715445553
Q9CW46	27302.47895322043	28337.543535569577	32341.164272585524	17913.742175084917	21577.045865868677	20285.335452856678	35527.50825520024	29121.974239201467	25823.277030060985	26048.991696247347	24185.578533735934	27641.854903638377	15958.672857531677	23428.019959110865	33177.18781711604	28194.745168473542	33621.76298132704	41564.84938258805	20030.852835355174	21846.121598733407	28360.743929140717	29867.544687770845	19598.63776770299	25310.480743249358	23305.248617448793	24538.943886081815	27665.594540738057	23197.206067830666	26210.156477826753	22967.522823661307
Q9CW79	0.0	0.0	0.0	3865.647358206463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9023.37153607737	5569.446000064485	7265.92141067091	7769.671755435284	0.0	0.0	0.0	3166.0844010028263	4544.234183143123	0.0	0.0	2703.214850850385	3154.4680178585095	0.0	5843.192483872581	0.0
Q9CWB7	3124.413500681887	6552.327010789334	4074.380537665569	7711.476896941857	8705.740114566079	4924.634659983858	6135.733958787852	7100.423380049517	2841.298017228618	11334.715920374729	5804.8594750692155	8475.933739081249	7013.9685350788295	13922.640122007475	13966.401050567578	18446.820426135404	13778.38910557029	18326.933930819683	5858.169999999998	3148.422325507278	13375.103605921597	13323.398302863317	5362.208666521386	9124.272857294041	6306.446769358235	11075.650064707344	4934.87631838517	5606.029307902443	7158.0964801126665	8162.943360446571
Q9CWD8	200827.90183050797	223868.10140250242	217816.91944344487	222376.1320082197	307045.0511675276	290300.50407707447	219631.06859316534	224638.75908984515	183057.64791320224	257755.54810517502	265792.6464865452	295680.25325719675	169495.2087668411	184961.12623179032	152756.16655430585	168826.2861374523	160091.42904047595	200272.27069980925	172779.2538019303	161909.3307969891	200292.43584361105	185173.69609137625	148955.87710494746	170186.68082133032	219477.93288479067	190688.4629247057	178621.72696662456	184447.34806329285	234789.76232995183	241437.9390528878
Q9CWE0	156398.03387344393	160451.32274385542	166998.22501561802	162666.78371918557	127846.7490072644	152548.16569948252	155624.6338358077	164998.68406848467	137168.74803868792	185782.20600570907	138286.74784678014	200123.35091192406	123817.83692893297	136793.4348719679	156258.7804160432	161735.78411581516	156156.08662023625	161410.45452665235	149132.0410950246	142146.93574417476	142638.80367628633	134445.5782969284	126798.83249426681	117405.45945411436	128980.25477919081	161090.98841325994	116630.44626848096	140588.6914624459	142823.1478317373	198496.4700532009
Q9CWG8	114206.83644111925	110985.54982707718	98356.11595106585	144185.9456292904	159667.93767643798	181990.6122833237	99058.38933812089	120648.92125129953	118810.70637133508	158957.90374580715	147568.87930737526	152310.5563186413	111244.44047079023	117766.19232489046	126600.20850009499	108836.66808105282	121646.7759704251	101867.30416613	127202.96016648007	128542.94600158988	129170.92531676457	133012.9382446612	130744.10505470334	131618.6329841798	119257.24944866051	118698.54525116996	120449.88804930942	149021.23948547273	149883.44229428275	158739.21336062544
Q9CWH5	11778.523424917363	10215.42932616859	12767.052851045475	12717.497435609512	16202.327784580351	12795.827876523956	11876.458829435174	10090.614510374891	8234.056100576985	16769.924311645205	9785.940265168574	16691.272616156006	10039.763387240138	12823.136492617816	11214.602576962603	0.0	15551.670230846512	19402.62369425875	18998.01416633436	11547.249103586102	15536.796878743144	15385.810712424047	12767.200693543044	13614.389229072272	11643.94511139218	10532.712648288045	7576.689576612896	15254.110062196984	11151.877843956383	13146.764169698334
Q9CWI3	61423.90893041407	55934.86279373351	75375.03022982822	62704.01075752434	53018.72351337752	55314.13873341551	103112.48303597402	84629.81908614957	62946.481189450344	55112.39762761015	71378.34171878542	82441.41717246096	54316.617581466286	48302.44041629515	89231.72159385198	103532.4004298192	123011.48373351293	106266.3973548152	77264.13163517977	52023.11586571069	61854.15525665606	59388.42578409528	61765.6038568595	55943.13869799412	50107.21491789608	78524.05660171882	58606.04928273817	57501.44497692169	68455.87412714523	77401.34730818088
Q9CWJ9	621107.5865214659	614153.6984513684	635212.0696729134	698838.9523360796	749195.5676084579	675846.7070836416	887373.9555310655	871901.5205466828	733643.3954955637	594574.3879143338	819463.9219643325	748652.9130782423	609055.6857636891	528988.4227060195	982303.1088268833	769828.8318268245	919130.8178142165	881163.1867404864	928997.4643177175	928572.3691678399	810275.1173355213	821732.0949240392	691253.0481655718	720851.8930690105	669324.138278042	758765.1213626937	625246.8844975269	857599.3706247389	726635.9825565027	710857.8391905642
Q9CWK3	13353.552347154682	0.0	14654.520333965404	15844.849289671634	17577.12329633834	16377.839114499864	0.0	0.0	0.0	13978.646335403304	13966.259414636253	8502.286240197596	0.0	0.0	16130.636539788238	9272.2825998379	11817.59826911475	16839.78949586377	0.0	7599.332036763324	9509.754775856436	0.0	12712.776008081373	0.0	0.0	0.0	0.0	12405.46291893264	10235.251237626613	15296.653979304889
Q9CWK8	280770.6680543415	241476.2709657455	277397.9008414191	310002.6647924152	309271.48717896023	283896.73066742986	451834.9130045329	398435.25277081033	337261.7045563803	330680.55072682234	391005.87504004146	366174.66746016283	175317.87775383116	177105.55416766644	314419.2408480489	294107.1946847215	424613.2542521062	401145.38953041704	371966.14153028495	380331.6790713921	304553.89722317073	310665.2213896603	248879.19671647984	274933.51158407907	252204.22674572875	246689.80996855142	261417.2028226543	257790.12657498685	260768.9862108431	310859.5399598597
Q9CWL8	56663.10978817166	51891.54759556556	25114.169330338522	46946.652340626824	56896.462269093754	32140.24987064703	56456.68733096277	57579.1867065949	39703.439723977965	73636.40926571362	62887.961076172534	29061.644406068222	62158.89107406199	75430.34953811421	102511.00204605609	75094.56379508192	70432.49988912368	81027.14856259368	50254.94654333972	41660.75390665406	54430.81492170926	83132.73983335885	84132.45257989723	77824.95604187337	63603.39163119784	67496.68908089316	79961.63574569684	56082.37144379399	56599.045377575116	96632.10084592609
Q9CWN7	3340.3116523565045	3328.072943869195	0.0	0.0	6717.900473905808	0.0	5982.016134469127	4770.3847189025955	0.0	5530.562685943475	4698.726811372818	5273.044963869971	6821.057552117135	10146.153840335692	8508.786410973342	8268.417333887177	8242.122444474688	8501.367936188051	6521.853357132543	4554.293074300797	7816.093050927724	8457.007825954754	5960.445132495708	7913.94242569094	6931.418081684913	11658.343540221214	6908.890258138073	4739.9932363008775	4018.1860752572757	5968.768169881571
